feature	GSM3995405	GSM3995404	GSM3995402	GSM3995428	GSM3995427	GSM3995426	GSM3995425	GSM3995424	GSM3995423	GSM3995422	GSM3995421	GSM3995417	GSM3995416	GSM3995415	GSM3995414	GSM3995411	GSM3995410	GSM3995408	GSM3995407	GSM3995406	GSM3995403	GSM3995420	GSM3995419	GSM3995418	GSM3995413	GSM3995412	GSM3995409
LAMININ.EpithelialCells_to_Fibroblasts	0.005816245220864575	0.0050460636032433545	0.0566839446746424	0.03504896491255578	0.01331158563663836	0.017519448273489443	-0.0007939245024775081	0.016623430248657374	0.030473606363935552	0.021024145306313344	0.019369988621997018	0.05266716830923607	-0.010493228588119335	0.020534357996383795	0.04596866406008735	0.0232592746729556	0.0011416390811334763	0.00653558175970702	0.025945426032032055	0.01568715982252442	0.030106798121360096	0.019633687368578876	0.007622527187743049	0.017419085844557876	0.01965003761545123	0.019655319206337153	0.024336065707588044
LAMININ.EpithelialCells_to_ImmuneCells	0.05911391819475742	0.04863609429031882	0.07188739197918717	0.030010527699259652	0.05570175381726001	0.06716612651967427	0.05194270413525121	0.01893103462453608	0.060391379827519874	0.06138370626214909	0.07449124902169338	0.07188500518094966	0.030686910402675273	0.057705613756995754	0.07312847310457797	0.0673157529841956	0.06345415941138527	0.04419324920283933	0.07387921678062748	0.05841613776557356	0.05422741815153842	0.06102390571965456	0.05009740025568265	0.06599379670720942	0.06109060894731093	0.0610671484068331	0.057604475996814966
LAMININ.Fibroblasts_to_EndothelialCells	-0.008983016541388092	-0.031564160860531695	-0.016404764734965206	-0.006851247768401215	-0.014896229643044382	-0.004397423115098148	-0.010473767846679947	-0.028576990070855676	0.018202002320170312	-0.013066001120831443	-0.012639373111313334	-0.007946267360941357	-0.024005490259193615	0.009259844672882852	-0.014595064639320377	-0.012877526873469438	0.00205870741580381	-0.01928728942624574	-0.014512499508618605	-0.0010184306722089787	-0.01193662456064625	-0.011358953957671161	-0.0178135662723349	-0.02381336899713819	-0.01111725061665733	-0.011125786125209052	-0.007050068984068886
LAMININ.Fibroblasts_to_EpithelialCells	0.018539177603559952	-0.0028565616312920226	0.03273769481559949	0.029451730255249425	0.008013144588259451	0.02460569260614246	0.027040829464960146	-0.0176748956984235	0.039947165953652254	0.014638623633812228	-0.007018827259892032	0.013527313730661438	-0.017971984500259414	0.010780201304934876	0.014507207732310859	0.01715383095805809	0.020194484011512522	0.0014857926684259976	0.00717326897853598	0.021453999010849486	0.017851933186103015	0.015097592075275279	0.016483301964392797	0.0021188819563746587	0.014909814078217664	0.014922544772188547	0.015653510553935834
LAMININ.Fibroblasts_to_Fibroblasts	-0.013255820367456417	-0.026644263516170164	0.013740770071715399	0.017863614615127046	-0.011702268727428572	-0.0017015923866205735	-0.017279111140709996	-0.019834827098850524	0.032165282818630736	-0.0034171491345224977	-0.009310325106656003	0.018246046125332444	-0.030235409308428746	0.022523659541298	0.010763608891471418	-0.00011601578102887099	0.00134667942291451	-0.02120421859873828	0.0034215397096166488	0.00511731148875428	0.003459059117582451	-0.0026082890432080398	-0.01755696135441184	-0.015476351512040337	-0.0025306580496465493	-0.002530920247353748	0.004365679024388299
LAMININ.Fibroblasts_to_ImmuneCells	0.033373321034273686	0.012976375176833524	0.026401198930192857	0.011802384621006355	0.025624564824428295	0.04121135842051966	0.029007447614949996	-0.015423290763043601	0.0553736592890192	0.03173022251999993	0.03840472715207392	0.03415970763063592	0.00661124423219121	0.0522056335266786	0.03423883489371349	0.03788357053912422	0.054910049854362104	0.012293792436332931	0.0444866051820531	0.041488555001453375	0.02440680499827584	0.033233862585493774	0.020208365477291806	0.027790864620221425	0.03334816157955688	0.03332442344232672	0.03300982806893071
LAMININ.ImmuneCells_to_EndothelialCells	0.002519177274103668	-0.001577532789049547	0.011925452630213029	0.01084578670087425	0.006405737223640359	0.0038130772974320918	0.009275843960314736	-0.048774172593261486	-0.019122077943486346	0.005675541195556205	0.019414291866050593	-0.0016284115096373173	0.012034149698492043	0.006207048214268709	0.02249246079367136	0.005833991000807132	0.006756716284898713	-0.0021476992364352575	0.009945794308373149	-0.00011645947678250913	-0.006629764023216887	0.00558970698470435	0.00656755379215253	0.0074013894659228545	0.005140778212461991	0.005170006276363342	0.012129123828175086
LAMININ.ImmuneCells_to_EpithelialCells	0.006529953341645699	0.0010183815343307685	0.021174699340994713	0.016728426242108373	0.007101617077214087	0.00818306577538663	0.01509323537087333	-0.04709627687901714	-0.013794224681014482	0.008620449813049108	0.013369679663818097	0.00030034297974767523	0.0060267543270403606	0.0036612004373853717	0.02409105541223302	0.009197250926012764	0.007473922337720552	0.0008075436161807842	0.009676441079956967	0.0021486925271859973	-0.0008708957934083398	0.00820036349738704	0.011714558134200071	0.008764909917174971	0.00766048070852339	0.0076958138782846144	0.013691545681344643
LAMININ.ImmuneCells_to_Fibroblasts	-0.001571860675729826	-0.003975677308217702	0.015971033269553996	0.014711053630559669	0.002796238748055492	0.0019675712096803412	0.0028029489321275422	-0.04913073998222764	-0.014899810256620578	0.005355284519051263	0.016378819123919253	0.00400541261025645	0.005677847519136778	0.009699619641946404	0.02745367100988914	0.005906265747259602	0.003479601467000889	-0.0031244848913595195	0.011214799421963989	-0.0009643238262033763	-0.003242948832213861	0.0050320515905752745	0.0033985545413427343	0.005808370204996272	0.004514700055931858	0.004549428755913136	0.012510145059199042
LAMININ.ImmuneCells_to_ImmuneCells	0.010884468683696743	0.005298732329331701	0.016717794673468896	0.008143172741669598	0.012020288332464418	0.01322760654754058	0.014852166559693734	-0.05025627804629607	-0.008731479149905658	0.013672358186832628	0.02973060678978005	0.006268032528967291	0.014263452318782652	0.017694096181375192	0.03153983723700796	0.015567030952928704	0.01949171550902136	0.004291995664607511	0.022234960769617704	0.008091940162454073	-0.00012798788425321444	0.013750857524250416	0.011933455591142745	0.01684634171249626	0.013241542177439647	0.013267201741037467	0.019287359919544753
LIFR.EpithelialCells_to_EpithelialCells	-0.10961074737562501	-0.06791024712611526	-0.11091730202799649	-0.08656859959155196	-0.1006673109892727	-0.11656446592098832	-0.11451622892934982	-0.11668233625249634	-0.06062264826966412	-0.11443000952955674	-0.09499472687376699	-0.12056299078535322	-0.07755928372868628	-0.09977598281222955	-0.0673655555455664	-0.11653948138143794	-0.0877405132002001	-0.09041250002739144	-0.11424972331275575	-0.10811659899452102	-0.1186682327796383	-0.10750566501309305	-0.12388090445919732	-0.09166644330333823	-0.1071351389359026	-0.10717402301176382	-0.09771351726390866
LIFR.Fibroblasts_to_EpithelialCells	-0.02566410822375791	-0.003977517755343888	-0.0016600039226588351	-0.006885619995797728	-0.029322259399341532	-0.051140443528996264	-0.05706192551121459	-0.09085970119700879	-0.021443666688257576	-0.03860179246151105	-0.023835676662409083	-0.07389290730919176	0.0004535601928595593	-0.03807251259591725	0.018516553743051944	-0.03629524614799499	-0.018311243215643112	-0.024774170136811734	-0.057092413248416574	-0.03663106551304735	-0.04007307974928055	-0.03420221094762596	-0.0350531115188299	-0.017662053977609737	-0.03390055815841899	-0.03390270307050236	-0.027258117635649948
LIFR.ImmuneCells_to_EpithelialCells	0.05100983234390032	0.0624686222780501	0.06348408751617236	0.052454018933734074	0.04334592380054241	0.029424627671839076	0.0423967588007068	-0.03952530768854195	0.08367745778646264	0.04272391888424414	0.0449436900598134	0.03860432477249295	0.07634632871576645	0.03571166914915444	0.08826660294537339	0.05246414540745842	0.05716630185000065	0.0744040617947983	0.013323485287535715	0.040431888394296144	0.03408497074293971	0.04840401514371223	0.05081314158291097	0.04473194850333795	0.04836459137197574	0.04838978672135607	0.054475103268209105
LIGHT.ImmuneCells_to_EpithelialCells	-0.0133083853322123	-0.024165634967631657	-0.001562333563939239	0.016600285243484583	0.0012437267204498945	0.002854301124217684	-0.0214952444231276	0.024735968468396985	-0.006104614684000952	0.004252685865583624	0.007652601998844387	-0.009921537308007525	0.007494016760584374	0.017340685026252793	0.013968003797604513	0.0048497429259031985	0.00902343941182014	-0.010045764762835316	0.012080994446466353	0.006705952032401266	0.014050233999903993	0.0017981301964515542	-0.0038677039686134734	-0.002512046956605934	0.0019699888977661438	0.0019696189460887232	0.004131228793722324
LIGHT.ImmuneCells_to_ImmuneCells	-0.027449004579310772	-0.03703987402619047	-0.012743256929931411	0.008204258908440345	-0.01065829096499158	-0.009795628306481195	-0.03389602834888258	0.012974123592999213	-0.02020035965693281	-0.008912522137293856	-0.004922016344066561	-0.02394161950757057	-0.00310109818520852	0.0030324050346586208	0.0017703926136037594	-0.009325318228805814	-0.004279262003565074	-0.02070401294415183	-0.00206416899921667	-0.005079288736981088	0.00044734463730437346	-0.01140461510242136	-0.015146262677305717	-0.014888493432828508	-0.011229090543101457	-0.011230328208248003	-0.009209270968304236
LT.EndothelialCells_to_EpithelialCells	0.04204781238121907	0.04066598768088009	0.04380886450550968	0.04831521619558347	0.05540146755936043	0.04537685801977652	0.04616373127111694	0.06691553597870406	0.03261817921075713	0.04530822125585909	0.05704431343903778	0.0436500826514528	0.03946382331107628	0.04869098911709805	0.02157951609350682	0.051040237944012724	0.04385258084088234	0.03315297498407153	0.04120287169935013	0.046668279896062245	0.04317087679333859	0.045975451661607575	0.03931154309259139	0.05130529633864756	0.04639367472680692	0.046389378793456795	0.046586867436908486
LT.EndothelialCells_to_ImmuneCells	0.004218260296112249	-0.0033237136163321813	0.017514592602302214	0.011857186756449476	0.016132407320794604	0.01619028172533527	0.008224952663906908	0.018025761782728234	0.02039819541740601	0.016640042134339898	0.03145958220599549	0.014851525680413997	0.01133434440253373	0.010418383555863902	0.01933574375105981	0.019339026177680282	0.023245140561852017	0.010568990428359272	0.014368012054567619	0.019850784931972915	0.01873844288355154	0.015351300969884504	0.018135999768994073	0.005617470732553345	0.015572569575202044	0.01557099960622825	0.013878512494798843
LT.EpithelialCells_to_EpithelialCells	0.04204781238121907	0.04066598768088009	0.04380886450550968	0.04831521619558347	0.05540146755936043	0.04537685801977652	0.04616373127111694	0.06691553597870406	0.03261817921075713	0.04530822125585909	0.05704431343903778	0.0436500826514528	0.03946382331107628	0.04869098911709805	0.02157951609350682	0.051040237944012724	0.04385258084088234	0.03315297498407153	0.04120287169935013	0.046668279896062245	0.04317087679333859	0.045975451661607575	0.03931154309259139	0.05130529633864756	0.04639367472680692	0.046389378793456795	0.046586867436908486
LT.EpithelialCells_to_ImmuneCells	0.004218260296112249	-0.0033237136163321813	0.017514592602302214	0.011857186756449476	0.016132407320794604	0.01619028172533527	0.008224952663906908	0.018025761782728234	0.02039819541740601	0.016640042134339898	0.03145958220599549	0.014851525680413997	0.01133434440253373	0.010418383555863902	0.01933574375105981	0.019339026177680282	0.023245140561852017	0.010568990428359272	0.014368012054567619	0.019850784931972915	0.01873844288355154	0.015351300969884504	0.018135999768994073	0.005617470732553345	0.015572569575202044	0.01557099960622825	0.013878512494798843
LT.Fibroblasts_to_EpithelialCells	0.04204781238121907	0.04066598768088009	0.04380886450550968	0.04831521619558347	0.05540146755936043	0.04537685801977652	0.04616373127111694	0.06691553597870406	0.03261817921075713	0.04530822125585909	0.05704431343903778	0.0436500826514528	0.03946382331107628	0.04869098911709805	0.02157951609350682	0.051040237944012724	0.04385258084088234	0.03315297498407153	0.04120287169935013	0.046668279896062245	0.04317087679333859	0.045975451661607575	0.03931154309259139	0.05130529633864756	0.04639367472680692	0.046389378793456795	0.046586867436908486
LT.Fibroblasts_to_ImmuneCells	0.004218260296112249	-0.0033237136163321813	0.017514592602302214	0.011857186756449476	0.016132407320794604	0.01619028172533527	0.008224952663906908	0.018025761782728234	0.02039819541740601	0.016640042134339898	0.03145958220599549	0.014851525680413997	0.01133434440253373	0.010418383555863902	0.01933574375105981	0.019339026177680282	0.023245140561852017	0.010568990428359272	0.014368012054567619	0.019850784931972915	0.01873844288355154	0.015351300969884504	0.018135999768994073	0.005617470732553345	0.015572569575202044	0.01557099960622825	0.013878512494798843
LT.ImmuneCells_to_EpithelialCells	-0.0036593307249439236	-0.010252819996539778	-0.009125207502910791	0.016745422316942073	-0.020144905597146445	-0.0015137983125545517	-0.01719478741809191	0.05247469068943174	0.01407774425598858	-0.005764624123007581	-0.008009528502788271	0.030767473301208017	0.005771139391866217	-0.013129172695413036	0.010982917460966513	0.011081489755715846	-0.032548961228089195	-0.01490937015271529	0.007673162710439638	0.004255939952608973	0.004828045121232164	-0.0034882908943055396	-0.0019654786860648027	-0.01615948934479006	-0.002890313156324628	-0.0029138952569490555	-0.006020023646069348
LT.ImmuneCells_to_ImmuneCells	0.023300599622751713	0.0132645969743351	0.020767921996588005	0.037250471456801014	0.004252068706832884	0.02271026710263207	0.007887197868238245	0.06684957158900286	0.04216822475616673	0.022104706184714704	0.02834860287276537	0.04961224974624278	0.02748078461905438	0.00862138356577527	0.041964232457825774	0.03780927186067565	0.000671137709345237	0.005169429415351559	0.03530529361981972	0.033927581567646296	0.027174155358608655	0.023452243512471837	0.02319663463937473	0.00444999419134188	0.023952945116144705	0.02392603233833987	0.018592560850184223
MHC-I.EndothelialCells_to_EndothelialCells	-0.003122862444631515	-0.0009370458732475985	-0.00037564502163471005	-0.002963860266210052	-0.0038688219664460314	-0.0038891143059797246	-5.6466148122190096e-05	-0.0008173092668386275	-0.0026957338810290553	-0.0031103437447023347	-0.0026564347648188108	-0.005522195479291997	-0.0026376649522644674	-0.0027779609726477383	-0.0014630504541238473	-0.0041227279274690665	-0.003164915979017769	-0.0031816712586284325	-0.003080134372853478	-0.0027992280945110725	-0.0030128985344261886	-0.0031256809558141956	-0.0021932862734004716	-0.002789793662886511	-0.0030653043168332892	-0.0030654569405942507	-0.0026970567678871946
MHC-I.EndothelialCells_to_EpithelialCells	-0.003122862444631515	-0.0009370458732475985	-0.00037564502163471005	-0.002963860266210052	-0.0038688219664460314	-0.0038891143059797246	-5.6466148122190096e-05	-0.0008173092668386275	-0.0026957338810290553	-0.0031103437447023347	-0.0026564347648188108	-0.005522195479291997	-0.0026376649522644674	-0.0027779609726477383	-0.0014630504541238473	-0.0041227279274690665	-0.003164915979017769	-0.0031816712586284325	-0.003080134372853478	-0.0027992280945110725	-0.0030128985344261886	-0.0031256809558141956	-0.0021932862734004716	-0.002789793662886511	-0.0030653043168332892	-0.0030654569405942507	-0.0026970567678871946
MHC-I.EndothelialCells_to_Fibroblasts	-0.003122862444631515	-0.0009370458732475985	-0.00037564502163471005	-0.002963860266210052	-0.0038688219664460314	-0.0038891143059797246	-5.6466148122190096e-05	-0.0008173092668386275	-0.0026957338810290553	-0.0031103437447023347	-0.0026564347648188108	-0.005522195479291997	-0.0026376649522644674	-0.0027779609726477383	-0.0014630504541238473	-0.0041227279274690665	-0.003164915979017769	-0.0031816712586284325	-0.003080134372853478	-0.0027992280945110725	-0.0030128985344261886	-0.0031256809558141956	-0.0021932862734004716	-0.002789793662886511	-0.0030653043168332892	-0.0030654569405942507	-0.0026970567678871946
MHC-I.EndothelialCells_to_ImmuneCells	0.03085043853125593	0.022220551290316297	0.009250890728576938	0.05217073520299285	0.02702552671687718	0.033123406682684	0.0168328369935255	0.026858160362923857	0.03822128800513359	0.030933884456308056	0.017834472217327785	0.031811922871547986	0.05773193664560202	0.04039966279767453	0.026085390834858918	0.026254940210322097	0.022984658160136923	0.024367836463147875	0.017989256224185825	0.031854536839130386	0.018461971886406477	0.02975696100619261	0.03685281337665934	0.03559768122044134	0.030078574482214814	0.030083404883457725	0.032622888430354297
MHC-I.EpithelialCells_to_EndothelialCells	-0.0024577419540678927	-0.01464109423703401	-0.01105183026487823	-0.014638738552687016	-0.01823333969809696	-0.011255301968704546	-0.023128538267065804	-0.023261522633350892	-0.006730079053073773	-0.010935058667076643	-0.001293032514388346	-0.012084438301418239	0.01264377021635888	-0.002890688382907996	0.014548503385172572	-0.011871810690974795	-0.009627212472287174	0.0005952366426399606	-0.01491940645325725	-0.005162866225020357	-0.015309344687001129	-0.010001607101425829	-0.0020615324534925144	-0.01898946135111755	-0.010016008004219843	-0.010014236108570409	-0.012436527990826196
MHC-I.EpithelialCells_to_EpithelialCells	0.003214183358673933	-0.014293478649940933	-0.018629717168840144	-0.009582275683755553	-0.018078303334647855	-0.009641956131314007	-0.01896536713860009	-0.023496250300678066	-0.00595642869906719	-0.008063363140466812	0.0012934049574010963	-0.00876113614432556	0.02277096292937965	0.0037586440916265243	0.017964573146576936	-0.007772790076312282	-0.007318893517881035	0.007877453493616437	-0.017360935499602687	-0.001198984813422591	-0.012429325666431809	-0.007002729959941465	0.00290798440671423	-0.01981603708652836	-0.0070470446413465945	-0.007040397270410284	-0.009279511142302474
MHC-I.EpithelialCells_to_Fibroblasts	-0.0020640593571029445	-0.016133253829625396	-0.014884003497330517	-0.015087344837752316	-0.019583520091613463	-0.011723207772855725	-0.02444138214295311	-0.02596744113657821	-0.006592218122022806	-0.011276796819248378	0.00018067774090662427	-0.011683138591923783	0.017098750113629674	-0.002750107662630252	0.016224465765612567	-0.011941177766194714	-0.009759365787469712	0.0018758895209437	-0.016680250337553416	-0.00466589901840005	-0.016139382414647154	-0.010263484565943106	-0.0009235560028255461	-0.020657923453592554	-0.01026756983492383	-0.01026505579279391	-0.012964752485516162
MHC-I.EpithelialCells_to_ImmuneCells	0.06447647133498968	0.04460891265803615	0.027652223022482308	0.07322584101246594	0.0538193698156384	0.059177715523910254	0.042608883230690835	0.03158590652956344	0.06392783053502096	0.05661991519954794	0.055139294795453236	0.04832649150245096	0.09956696657462218	0.06649292997764562	0.06252049457957458	0.05266320204782811	0.04858394137259542	0.05559713822943738	0.04175699172243675	0.05935553475768939	0.04027437448787378	0.05709145579298936	0.06501106309853263	0.05564680804213913	0.057221435970652455	0.057231378101885035	0.05589928868414034
MHC-I.Fibroblasts_to_EndothelialCells	-0.0031228624446337466	-0.0009370458732497352	-0.0003756450216365826	-0.002963860266212183	-0.0038688219664483126	-0.003889114305982008	-5.646614812448446e-05	-0.0008173092668399138	-0.002695733881030989	-0.0031103437447046528	-0.002656434764820902	-0.0055221954792940495	-0.0026376649522664476	-0.002777960972649732	-0.0014630504541258294	-0.004122727927471384	-0.0031649159790199844	-0.0031816712586305454	-0.0030801343728556643	-0.0027992280945135055	-0.0030128985344285257	-0.003125680955816465	-0.0021932862734029045	-0.0027897936628889126	-0.003065304316835544	-0.0030654569405965506	-0.002697056767889568
MHC-I.Fibroblasts_to_EpithelialCells	-0.003122862444631043	-0.0009370458732471732	-0.0003756450216339613	-0.0029638602662096433	-0.003868821966445552	-0.0038891143059792957	-5.646614812193209e-05	-0.0008173092668385045	-0.002695733881028309	-0.003110343744701871	-0.0026564347648181247	-0.005522195479291552	-0.002637664952264017	-0.0027779609726472764	-0.0014630504541233932	-0.004122727927468577	-0.003164915979017321	-0.0031816712586279737	-0.0030801343728530323	-0.0027992280945106714	-0.0030128985344258278	-0.0031256809558137476	-0.002193286273399989	-0.0027897936628860274	-0.003065304316832818	-0.0030654569405937824	-0.0026970567678868095
MHC-I.Fibroblasts_to_Fibroblasts	-0.0031228624446321793	-0.0009370458732482004	-0.0003756450216347202	-0.0029638602662107045	-0.003868821966446663	-0.003889114305980463	-5.646614812289059e-05	-0.0008173092668392032	-0.0026957338810291234	-0.00311034374470307	-0.0026564347648191195	-0.005522195479292581	-0.0026376649522648794	-0.0027779609726483723	-0.0014630504541245089	-0.004122727927469783	-0.003164915979018468	-0.0031816712586289083	-0.00308013437285411	-0.0027992280945120817	-0.0030128985344271097	-0.003125680955814885	-0.0021932862734012626	-0.002789793662887306	-0.0030653043168339385	-0.003065456940594963	-0.0026970567678881005
MHC-I.Fibroblasts_to_ImmuneCells	0.04356296918192377	0.03758338481511519	0.01422262655873529	0.06376828745055338	0.03980463164614766	0.044265712331749855	0.02507699078522412	0.038599275969498095	0.04765786524138448	0.03932206490863169	0.02671797043544452	0.03364442546181795	0.06256020153507169	0.0481974440230191	0.0368681696200491	0.03464734365043994	0.029113798765674655	0.029734227394475517	0.026480747949896605	0.038151224669870025	0.02712096487162685	0.03910785735484247	0.04343168960735367	0.0476030335124941	0.03938649390925826	0.03939094929772	0.041864013738209645
MHC-I.ImmuneCells_to_EndothelialCells	-0.010315308153628484	-0.017262574373891434	-0.006175529183389801	-0.015439304353761224	-0.010706086241230926	-0.015440051459526588	-0.01199906549160104	-0.005299611806469508	-0.014192164046783492	-0.012914279920655166	-0.002699895911427577	-0.013463955780702488	-0.007250449185489592	-0.004061277541906598	-0.011409299395891024	-0.012331955372359775	-0.017116678115816134	-0.0021854196548449466	-0.01266643883869067	-0.012050501610141146	-0.013182930450245305	-0.011900467205195588	-0.013003769240733124	-0.015603820550444564	-0.012024109025892828	-0.012017976586590649	-0.009482408483246328
MHC-I.ImmuneCells_to_EpithelialCells	-0.0010547003714004612	-0.007616833880193292	0.009487095088053753	-0.009458892713722567	0.002062320647644653	-0.0030887430981529134	-0.0010228462838429491	-0.016586900791816673	-0.0005924797384367452	-4.555191113416941e-06	0.003772164926696823	-0.0007272700674024858	0.009730922170227804	0.008196896926448129	0.004891837972638525	0.001817667530445332	-0.007080812262672563	0.008005249554722432	0.005573103402075458	0.0012669142729451225	-0.00013246940425422896	0.0003427352579155025	0.004442107013349449	-0.004284146387165509	0.00031732186626339914	0.00032507622967050336	0.0009440827078694017
MHC-I.ImmuneCells_to_Fibroblasts	-0.009501486330271747	-0.012353406229424239	-0.005664195125268121	-0.01522982077920465	-0.010174559354555282	-0.013954047234460126	-0.009243606663715886	-0.005145125200360696	-0.01472551217927434	-0.011244494297394098	-0.004730325289717946	-0.014889774615704898	-0.0063413252746863215	-0.002559754438040847	-0.009626088751396788	-0.010930916394141675	-0.01284220285232857	-0.00347734312983421	-0.009493735905101221	-0.011124886250135227	-0.011636643402499066	-0.010543318571016895	-0.01161755660638907	-0.013104966207867288	-0.010631311823527178	-0.010625869341435933	-0.00755195154105592
MHC-I.ImmuneCells_to_ImmuneCells	0.06544764116025002	0.04872248228769583	0.03799921222775266	0.0790657469831058	0.06421214492052699	0.0650694072910713	0.049425405139065834	0.03637556195346621	0.07138774868670726	0.06265394993140118	0.056695367361832456	0.05505929121001628	0.09979704571933849	0.07276637562198093	0.05973236819562764	0.05836339916504644	0.05155042453398758	0.05585763499157863	0.05149306592297498	0.06353532297722381	0.04627915035506028	0.06255984178336957	0.0684476863613916	0.06576740848959708	0.06275138888906369	0.06276184818260926	0.06323929184221447
MHC-II.EndothelialCells_to_ImmuneCells	0.006054484927776323	0.0009623574488252739	0.0032403817340197496	0.01955811288061438	0.01675080291644326	0.016420429472480777	0.016209487774142307	0.03664435809066205	0.026680935017999563	0.019169884320082698	0.024894251131712227	0.04221334422023938	-0.0015173548727560509	0.007910290864710217	0.02057289879111488	0.014992986084937234	0.022714650179047714	0.026251934493928965	0.014571266360667403	0.016569004409733672	0.016990383647282552	0.01747501537340398	0.017643756403803605	0.011286526388337407	0.017788975772302908	0.017800467048506508	0.02255544217374773
MHC-II.EpithelialCells_to_ImmuneCells	0.029914891500988472	0.03647928183348787	0.0006733804168409102	0.029367358738831104	0.023992569414442482	0.020963783619215474	0.014686117363265931	0.030408196358596346	0.03307698907441994	0.0212815715206058	0.0371909664120362	0.03280052008715189	-0.0021425438260597486	0.008259868357520812	0.03556647243704986	0.024076253537343256	0.026182777315908116	0.03521921380723617	0.009041666272344312	0.020514542065695304	0.020675674632641427	0.02363084103804042	0.031437837506731424	0.02097028974975082	0.024042944153273505	0.0240467203583954	0.023544017778649062
MHC-II.Fibroblasts_to_ImmuneCells	0.006054484927778075	0.0009623574488267889	0.0032403817340216855	0.019558112880616166	0.01675080291644555	0.016420429472482314	0.01620948777414389	0.036644358090663895	0.026680935018002012	0.01916988432008434	0.024894251131713566	0.042213344220241845	-0.0015173548727555968	0.007910290864712741	0.020572898791115384	0.014992986084938533	0.02271465017904894	0.026251934493931386	0.014571266360668323	0.016569004409735147	0.01699038364728423	0.017475015373405667	0.017643756403804913	0.011286526388338866	0.017788975772304615	0.01780046704850821	0.02255544217374959
MHC-II.ImmuneCells_to_ImmuneCells	0.03544436938572065	0.023155149233516286	0.008989817124681271	0.04926611671711419	0.035852154893688336	0.039904963360970595	0.03978032994040791	0.0440357908771664	0.04363239651442714	0.03549453108048591	0.049284305689957494	0.0524789297796681	0.02327185687697151	0.026052092959559788	0.042206281219516376	0.03251356276244294	0.02640122051679502	0.0589643539346187	0.030854571551327044	0.034244964107776374	0.03183855661287616	0.0372249947656106	0.039859420330650104	0.027296786181822335	0.03736682136284661	0.03738086760231777	0.03852240713698627
MIF.EndothelialCells_to_Fibroblasts	-0.0031228624446267093	-0.0009370458732434321	-0.00037564502162891104	-0.00296386026620563	-0.0038688219664406646	-0.0038891143059748994	-5.6466148117436615e-05	-0.0008173092668378826	-0.0026957338810222995	-0.0031103437446971835	-0.002656434764812247	-0.005522195479287833	-0.00263766495225978	-0.002777960972643599	-0.0014630504541194697	-0.004122727927463938	-0.0031649159790127523	-0.0031816712586233025	-0.0030801343728487406	-0.0027992280945054304	-0.003012898534422082	-0.0031256809558090374	-0.0021932862733950627	-0.002789793662881393	-0.003065304316828199	-0.003065456940589153	-0.002697056767882665
MIF.EndothelialCells_to_ImmuneCells	0.023549246700312422	0.006689062848685402	-0.015134863597300773	0.017363016973545954	0.014040376889443837	-0.0008425834657179823	0.009444802920065977	0.031683833361500394	0.004332274458476632	0.010545648130606811	0.010643148270376684	-0.012015774208804243	0.006979614867703997	0.007398290776561517	0.00816637319564525	0.012321001829510955	0.006405614781220988	-0.009572867661651868	0.012354896980448971	0.006554700836715402	0.01564388732891284	0.009478300540098291	-0.0019136915330348855	0.023879526299952446	0.009243854158379139	0.00926758328074071	0.010250155888331175
MIF.EpithelialCells_to_Fibroblasts	0.05394029842155376	0.030201187941472606	0.03756582383343459	0.08783974544695805	0.04781797978392289	0.0658969545443948	0.07226111277083526	0.056653984323475556	0.06030134355964292	0.055650904001549456	0.07198627114670161	0.03263533676743549	0.07321499744029197	0.05145586008911682	0.03215912514966556	0.06144645632325147	0.052747986627261156	0.06420717272858695	0.0289937177297807	0.06312248501320583	0.05857489665706023	0.05690920232366221	0.05472801597685474	0.04229305444628836	0.057055494272142245	0.05706111948778659	0.05447943728071639
MIF.EpithelialCells_to_ImmuneCells	0.04243987770788567	0.011653334991683873	0.0006656726603493059	0.05797214966362595	0.0325446658263369	0.026029599903188823	0.03947753504366439	0.05002677823992856	0.030064341547620176	0.03185772227153564	0.04217818649634972	-0.0014926194411395218	0.041768356400873057	0.028387037499108293	0.014193035445892553	0.037448178558506136	0.026460832209667495	0.022909993692352124	0.017937300465201898	0.03270171607998261	0.03761368112369698	0.031731400840262	0.02059148644916873	0.03636644223696954	0.031565987831906075	0.03159093967274978	0.03137274044092666
MK.EndothelialCells_to_EndothelialCells	-0.0031228624446287146	-0.0009370458732450056	-0.00037564502163193515	-0.002963860266207389	-0.003868821966443033	-0.003889114305976907	-5.646614811896299e-05	-0.0008173092668375093	-0.002695733881025967	-0.003110343744699396	-0.002656434764815754	-0.0055221954792895106	-0.0026376649522617873	-0.0027779609726454597	-0.00146305045412156	-0.004122727927466153	-0.0031649159790149996	-0.0031816712586254757	-0.0030801343728507663	-0.002799228094508123	-0.0030128985344235948	-0.003125680955811313	-0.002193286273397366	-0.0027897936628835823	-0.003065304316830389	-0.003065456940591378	-0.0026970567678844828
